component_id,lot_id,device_type,parameter,unit,temperature_c,voltage_v,spec_min,spec_max,label,value_0h,value_24h,value_96h,value_168h,delta_0_24,relative_delta_0_24,slope_0_24,slope_24_96,slope_96_168,curvature_early,measurement_quality_missing_count,has_early_data,has_target_168h,peer_median_24h,peer_mad_24h,peer_robust_z_24h,peer_slope_median,peer_slope_mad,slope_robust_z,peer_percentile_24h,predicted_168h,prediction_interval_90,action,risk_score,reason_codes,explanation,early_slope
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.046925,4.091206,4.45096,4.578185,0.04428099999999979,0.010941887976673597,0.001845041666666658,0.004996583333333342,0.0017670138888888909,0.0031515416666666836,0,True,True,4.0562214999999995,0.3065512715999997,0.11412283438722566,0.0023232916666666528,0.0044775446624999915,-0.1068107715385621,0.5714285714285714,4.528554764189662,0.9794181456766013,PASS,0.047123,"[""WITHIN_CONFIGURED_RISK_POLICY""]","PASS: 24-hour value is 4.09121; predicted 168-hour value is 4.52855 ± 0.979418. The early measurements, peer-relative values, forecast, and uncertainty interval are within the configured policy.",0.001845041666666658
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.011821,4.052606,4.315702,4.481807,0.04078499999999963,0.010166206318776343,0.0016993749999999845,0.003654111111111111,0.002307013888888888,0.0019547361111111267,0,True,True,4.0562214999999995,0.3065512715999997,-0.01179411189889696,0.0023232916666666528,0.0044775446624999915,-0.13934348257696902,0.4642857142857143,4.449712955738482,0.9794181456766013,PASS,0.027965,"[""WITHIN_CONFIGURED_RISK_POLICY""]","PASS: 24-hour value is 4.05261; predicted 168-hour value is 4.44971 ± 0.979418. The early measurements, peer-relative values, forecast, and uncertainty interval are within the configured policy.",0.0016993749999999845
L01-C020,LOT-01,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.216588,4.291872,4.541593,4.827157,0.0752839999999999,0.01785424613455237,0.0031368333333333296,0.0034683472222222234,0.003966166666666666,0.0003315138888888938,0,True,True,4.300483,0.3281772165000001,-0.02623887206990234,0.0027300625000000007,0.006139724587499993,0.06625229316661581,0.5,4.776044332968769,0.9794181456766013,PASS,0.018339,"[""WITHIN_CONFIGURED_RISK_POLICY""]","PASS: 24-hour value is 4.29187; predicted 168-hour value is 4.77604 ± 0.979418. The early measurements, peer-relative values, forecast, and uncertainty interval are within the configured policy.",0.0031368333333333296
L02-C006,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.699098,4.735433,4.785282,4.917525,0.03633499999999934,0.007732335014081285,0.0015139583333333058,0.0006923472222222227,0.001836708333333344,-0.0008216111111110831,0,True,True,4.7379195,0.3051198212999994,-0.008149257525803123,0.001570395833333312,0.00676093398750001,-0.008347589268635209,0.5,5.123792382254592,0.9794181456766013,PASS,0.003495,"[""WITHIN_CONFIGURED_RISK_POLICY""]","PASS: 24-hour value is 4.73543; predicted 168-hour value is 5.12379 ± 0.979418. The early measurements, peer-relative values, forecast, and uncertainty interval are within the configured policy.",0.0015139583333333058
L01-C021,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,54.622986,55.26194,56.597698,58.399981,0.6389540000000054,0.011697529681002891,0.026623083333333557,0.018552194444444423,0.025031708333333274,-0.008070888888889134,0,True,True,10.403443,0.5576970399000016,80.43524313495261,0.00595983333333335,0.005656396987500031,3.6530763391720122,1.0,59.13169189056546,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 55.2619; predicted 168-hour value is 59.1317 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 80.44 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 3.65 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0266231/h) is above the configured upper safety slope (-0.0365413/h) using the remaining_limit policy.,0.026623083333333557
L01-C021,LOT-01,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,21.951935,22.261765,23.246654,24.239965,0.3098300000000016,0.014114017739210763,0.0129095833333334,0.013679013888888876,0.013795986111111139,0.0007694305555554764,0,True,True,4.300483,0.3281772165000001,54.730435560263814,0.0027300625000000007,0.006139724587499993,1.6579767851571259,1.0,24.793104139155847,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 22.2618; predicted 168-hour value is 24.7931 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 54.73 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.66 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0129096/h) is above the configured upper safety slope (-0.0157067/h) using the remaining_limit policy.,0.0129095833333334
L02-C024,LOT-02,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,55.588332,55.875346,57.299734,58.797818,0.2870139999999992,0.005163205832475765,0.011958916666666633,0.01978316666666667,0.020806722222222202,0.007824250000000038,0,True,True,10.470457,0.570160516800001,79.63527403621842,0.0014842708333333565,0.0069718647249999615,1.502416677101166,1.0,58.00594255556,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 55.8753; predicted 168-hour value is 58.0059 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 79.64 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.50 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0119589/h) is above the configured upper safety slope (-0.040801/h) using the remaining_limit policy.,0.011958916666666633
L02-C024,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,22.905674,23.238856,24.972833,26.935187,0.3331819999999972,0.014545828251986699,0.013882583333333217,0.02408301388888893,0.027254916666666636,0.010200430555555714,0,True,True,4.7379195,0.3051198212999994,60.63498733440046,0.001570395833333312,0.00676093398750001,1.821077904733778,1.0,25.958102218351936,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 23.2389; predicted 168-hour value is 25.9581 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 60.63 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.82 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0138826/h) is above the configured upper safety slope (-0.0224921/h) using the remaining_limit policy.,0.013882583333333217
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,53.919627,53.849664,55.135668,56.111373,-0.06996300000000133,-0.001297542358740748,-0.0029151250000000553,0.017861166666666744,0.013551458333333303,0.0207762916666668,0,True,True,9.170887,0.31588720379999996,141.43902146883988,0.0020607499999999814,0.006466668775000015,-0.7694649553161976,1.0,56.317510967154895,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 53.8497; predicted 168-hour value is 56.3175 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 141.44 robust deviations from its lot/device/parameter peer median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (-0.00291513/h) is above the configured upper safety slope (-0.0267338/h) using the remaining_limit policy.,-0.0029151250000000553
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,20.869888,21.10629,22.241011,23.477774,0.23640200000000178,0.01132742063589425,0.009850083333333407,0.015760013888888875,0.017177263888888888,0.005909930555555469,0,True,True,3.341222,0.5427309342000002,32.7327352847248,0.0010181041666666633,0.004231463949999997,2.0872159779753647,1.0,23.05390458244478,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 21.1063; predicted 168-hour value is 23.0539 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 32.73 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 2.09 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.00985008/h) is above the configured upper safety slope (-0.00768257/h) using the remaining_limit policy.,0.009850083333333407
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,50.653992,50.946219,52.233868,54.035577,0.2922269999999969,0.005769081339137039,0.012176124999999871,0.017884013888888915,0.025023736111111146,0.0057078888888890435,0,True,True,9.170887,0.31588720379999996,132.24762351073116,0.0020607499999999814,0.006466668775000015,1.5642327374344092,0.9642857142857143,53.772853448655695,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 50.9462; predicted 168-hour value is 53.7729 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 132.25 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.56 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0121761/h) is above the configured upper safety slope (-0.00657097/h) using the remaining_limit policy.,0.012176124999999871
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,20.549259,21.063198,22.635272,24.421822,0.5139390000000006,0.025010098904296285,0.021414125000000023,0.02183436111111112,0.024813194444444422,0.00042023611111109693,0,True,True,3.341222,0.5427309342000002,32.65333682540624,0.0010181041666666633,0.004231463949999997,4.820086162693972,0.9642857142857143,24.721503512994147,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 21.0632; predicted 168-hour value is 24.7215 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 32.65 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 4.82 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0214141/h) is above the configured upper safety slope (-0.00738332/h) using the remaining_limit policy.,0.021414125000000023
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,54.015076,54.580559,56.066266,57.880713,0.5654830000000004,0.010468984621997022,0.023561791666666682,0.020634819444444414,0.025200652777777794,-0.0029269722222222683,0,True,True,10.3230955,0.4488764237999995,98.59609717377198,0.003383416666666713,0.010336656312500045,1.9521182082448079,1.0,58.00731787900138,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 54.5806; predicted 168-hour value is 58.0073 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 98.60 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.95 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0235618/h) is above the configured upper safety slope (-0.0318094/h) using the remaining_limit policy.,0.023561791666666682
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,21.918014,22.364585,23.996308,25.679123,0.44657100000000227,0.020374610582874993,0.018607125000000096,0.02266281944444441,0.023372430555555577,0.004055694444444313,0,True,True,4.429527,0.22635595499999983,79.23386862077481,0.0018850833333333334,0.005643362462500019,2.963134439402794,1.0,26.01139857399803,0.9794181456766013,REJECT,1.0,"[""ABSOLUTE_LIMIT_EXCEEDED"", ""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE"", ""PREDICTED_168H_LIMIT_BREACH"", ""SAFETY_SLOPE_EXCEEDED""]",REJECT: 24-hour value is 22.3646; predicted 168-hour value is 26.0114 ± 0.979418. The 24-hour measurement is outside the supplied specification limit. The 24-hour value is 79.23 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 2.96 robust deviations from the peer slope median. The uncertainty-adjusted 168-hour forecast crosses a supplied specification limit. The early slope (0.0186071/h) is above the configured upper safety slope (-0.0164207/h) using the remaining_limit policy.,0.018607125000000096
L02-C026,LOT-02,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,11.115462,11.587246,13.170189,14.932987,0.47178399999999954,0.042443939802052265,0.019657666666666646,0.021985319444444446,0.024483305555555557,0.0023276527777778,0,True,True,10.470457,0.570160516800001,1.958727353251197,0.0014842708333333565,0.0069718647249999615,2.6066764847238755,0.9285714285714286,13.806989041886471,0.9794181456766013,REVIEW,0.9288,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 11.5872; predicted 168-hour value is 13.807 ± 0.979418. The 24-hour value is 1.96 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 2.61 robust deviations from the peer slope median.,0.019657666666666646
L05-C027,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.3826,9.035695,9.093672,9.337026,-0.3469049999999996,-0.03697322703728173,-0.014454374999999983,0.0008052361111111011,0.003379916666666668,0.015259611111111083,0,True,True,10.3230955,0.4488764237999995,-2.86805105311927,0.003383416666666713,0.010336656312500045,-1.725682960465231,0.03571428571428571,9.41080256623351,0.9794181456766013,REVIEW,0.860623,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 9.0357; predicted 168-hour value is 9.4108 ± 0.979418. The 24-hour value is 2.87 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.73 robust deviations from the peer slope median.,-0.014454374999999983
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,4.097652,4.520764,5.718861,7.109895,0.4231119999999997,0.1032571824059241,0.017629666666666655,0.01664023611111112,0.01931991666666666,-0.000989430555555535,0,True,True,4.0562214999999995,0.3065512715999997,1.5153827207285373,0.0023232916666666528,0.0044775446624999915,3.418475113870521,0.9642857142857143,7.352389437074344,0.9794181456766013,REVIEW,0.820427,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.52076; predicted 168-hour value is 7.35239 ± 0.979418. The 24-hour value is 1.52 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 3.42 robust deviations from the peer slope median.,0.017629666666666655
L01-C006,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.894301,9.571694,10.045126,10.20087,-0.32260699999999964,-0.03260533513180968,-0.013441958333333318,0.00657544444444443,0.0021631111111111156,0.02001740277777775,0,True,True,10.403443,0.5576970399000016,-1.4913993449725607,0.00595983333333335,0.005656396987500031,-3.4300618767640136,0.10714285714285714,10.398420136315828,0.9794181456766013,REVIEW,0.814564,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 9.57169; predicted 168-hour value is 10.3984 ± 0.979418. The 24-hour value is 1.49 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 3.43 robust deviations from the peer slope median.,-0.013441958333333318
L02-C009,LOT-02,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,10.730648,11.204301,12.849592,14.402159,0.47365299999999877,0.04414020476675768,0.019735541666666617,0.022851263888888893,0.021563430555555554,0.0031157222222222766,0,True,True,10.470457,0.570160516800001,1.2870831605784705,0.0014842708333333565,0.0069718647249999615,2.617846380163861,0.8571428571428571,13.380085147508238,0.9794181456766013,REVIEW,0.76462,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 11.2043; predicted 168-hour value is 13.3801 ± 0.979418. The 24-hour value is 1.29 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 2.62 robust deviations from the peer slope median.,0.019735541666666617
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,9.945851,10.539388,12.305104,14.25112,0.5935370000000013,0.05967684414335197,0.02473070833333339,0.024523833333333325,0.027028000000000003,-0.00020687500000006465,0,True,True,9.8027045,0.5954343990000007,1.237220256735619,0.0034223124999999874,0.008129806212499984,2.6210213720187667,0.9642857142857143,13.434898084331126,0.9794181456766013,REVIEW,0.752432,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.5394; predicted 168-hour value is 13.4349 ± 0.979418. The 24-hour value is 1.24 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 2.62 robust deviations from the peer slope median.,0.02473070833333339
L02-C014,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,3.801893,3.660442,3.708429,3.77374,-0.141451,-0.037205413198109466,-0.005893791666666666,0.0006664861111111112,0.0009070972222222208,0.006560277777777778,0,True,True,4.7379195,0.3051198212999994,-3.531325809674634,0.001570395833333312,0.00676093398750001,-1.104017213272631,0.03571428571428571,3.8051919973138535,0.9794181456766013,REVIEW,0.748723,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 3.66044; predicted 168-hour value is 3.80519 ± 0.979418. The 24-hour value is 3.53 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.10 robust deviations from the peer slope median.,-0.005893791666666666
L02-C026,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,4.801487,5.176315,6.70642,8.496387,0.37482799999999994,0.07806498278554122,0.01561783333333333,0.02125145833333333,0.024860652777777787,0.005633625,0,True,True,4.7379195,0.3051198212999994,1.4367978393935967,0.001570395833333312,0.00676093398750001,2.0777362308183602,0.9285714285714286,7.238463417760367,0.9794181456766013,REVIEW,0.72521,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 5.17631; predicted 168-hour value is 7.23846 ± 0.979418. The 24-hour value is 1.44 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 2.08 robust deviations from the peer slope median.,0.01561783333333333
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.134646,10.034333,10.01868,10.427271,-0.10031299999999987,-0.009898027025314933,-0.004179708333333328,-0.0002174027777777828,0.005674874999999992,0.003962305555555545,0,True,True,9.170887,0.31588720379999996,2.733399737669272,0.0020607499999999814,0.006466668775000015,-0.9650190152708564,0.9285714285714286,10.620170830420927,0.9794181456766013,REVIEW,0.723703,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 10.0343; predicted 168-hour value is 10.6202 ± 0.979418. The 24-hour value is 2.73 robust deviations from its lot/device/parameter peer median.,-0.004179708333333328
L05-C026,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.086215,3.965177,4.241682,4.17248,-0.12103799999999998,-0.029621055181873683,-0.005043249999999999,0.003840347222222219,-0.0009611388888888856,0.008883597222222218,0,True,True,4.429527,0.22635595499999983,-2.051414993698754,0.0018850833333333334,0.005643362462500019,-1.2276959666106702,0.10714285714285714,4.163364435127562,0.9794181456766013,REVIEW,0.722442,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 3.96518; predicted 168-hour value is 4.16336 ± 0.979418. The 24-hour value is 2.05 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.23 robust deviations from the peer slope median.,-0.005043249999999999
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,4.488941,4.785112,6.280597,7.857991,0.2961710000000002,0.06597792218699249,0.01234045833333334,0.020770625000000004,0.02190825,0.008430166666666664,0,True,True,4.429527,0.22635595499999983,1.5709107365874242,0.0018850833333333334,0.005643362462500019,1.852685357262744,0.8214285714285714,6.380800043510305,0.9794181456766013,REVIEW,0.717484,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.78511; predicted 168-hour value is 6.3808 ± 0.979418. The 24-hour value is 1.57 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.85 robust deviations from the peer slope median.,0.01234045833333334
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,11.290519,11.574774,13.09598,14.71268,0.2842549999999999,0.025176433430562396,0.01184395833333333,0.02112786111111113,0.022454166666666664,0.009283902777777799,0,True,True,10.3230955,0.4488764237999995,2.7884701303842463,0.003383416666666713,0.010336656312500045,0.8184988850248744,0.9642857142857143,12.883390638520359,0.9794181456766013,REVIEW,0.69733,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 11.5748; predicted 168-hour value is 12.8834 ± 0.979418. The 24-hour value is 2.79 robust deviations from its lot/device/parameter peer median.,0.01184395833333333
L02-C012,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.093614,4.001157,4.335713,4.66467,-0.09245699999999957,-0.02258566635740438,-0.003852374999999982,0.004646611111111112,0.0045688472222222215,0.008498986111111094,0,True,True,4.7379195,0.3051198212999994,-2.414666136277006,0.001570395833333312,0.00676093398750001,-0.8020742168699198,0.10714285714285714,4.1565688517403565,0.9794181456766013,REVIEW,0.694373,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 4.00116; predicted 168-hour value is 4.15657 ± 0.979418. The 24-hour value is 2.41 robust deviations from its lot/device/parameter peer median.,-0.003852374999999982
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.451958,9.335928,9.563802,9.98821,-0.1160300000000003,-0.012275763392092973,-0.004834583333333346,0.00316491666666669,0.005894555555555551,0.007999500000000036,0,True,True,10.3230955,0.4488764237999995,-2.1991965887694787,0.003383416666666713,0.010336656312500045,-0.7950346564258008,0.07142857142857142,9.532576804029949,0.9794181456766013,REVIEW,0.680688,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 9.33593; predicted 168-hour value is 9.53258 ± 0.979418. The 24-hour value is 2.20 robust deviations from its lot/device/parameter peer median.,-0.004834583333333346
L01-C001,LOT-01,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,4.318069,4.689079,6.14433,7.771237,0.37101000000000006,0.08592035004535593,0.015458750000000002,0.02021181944444444,0.022595930555555557,0.0047530694444444365,0,True,True,4.300483,0.3281772165000001,1.1841041378324948,0.0027300625000000007,0.006139724587499993,2.0731691330120294,0.9285714285714286,6.811673796934025,0.9794181456766013,REVIEW,0.662618,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.68908; predicted 168-hour value is 6.81167 ± 0.979418. The 24-hour value is 1.18 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 2.07 robust deviations from the peer slope median.,0.015458750000000002
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,3.330878,3.530223,3.858195,3.870095,0.1993450000000001,0.05984758373017568,0.008306041666666672,0.004555166666666666,0.00016527777777778117,-0.003750875000000006,0,True,True,4.0562214999999995,0.3065512715999997,-1.715858157281903,0.0023232916666666528,0.0044775446624999915,1.3361675764189054,0.03571428571428571,4.520843567155691,0.9794181456766013,REVIEW,0.659942,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 3.53022; predicted 168-hour value is 4.52084 ± 0.979418. The 24-hour value is 1.72 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.34 robust deviations from the peer slope median.,0.008306041666666672
L02-C007,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,3.876806,3.816785,3.935794,4.141506,-0.060021000000000324,-0.015482074676937747,-0.0025008750000000135,0.0016529027777777798,0.0028571111111111067,0.0041537777777777935,0,True,True,4.7379195,0.3051198212999994,-3.0189271089482057,0.001570395833333312,0.00676093398750001,-0.6021758000981102,0.07142857142857142,3.9737340269677333,0.9794181456766013,REVIEW,0.658392,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 3.81678; predicted 168-hour value is 3.97373 ± 0.979418. The 24-hour value is 3.02 robust deviations from its lot/device/parameter peer median.,-0.0025008750000000135
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,3.884932,4.304916,6.123817,7.815024,0.41998400000000036,0.10810588190475415,0.01749933333333335,0.02526251388888888,0.023488986111111117,0.00776318055555553,0,True,True,4.0562214999999995,0.3065512715999997,0.81126559580711,0.0023232916666666528,0.0044775446624999915,3.3893668987309016,0.8214285714285714,7.060643574490549,0.9794181456766013,REVIEW,0.648309,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.30492; predicted 168-hour value is 7.06064 ± 0.979418. The 24-hour value is 0.81 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 3.39 robust deviations from the peer slope median.,0.01749933333333335
